full_path,marginal_labels
./PNGImages/001265.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001266.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001270.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001271.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001272.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001276.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001279.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001280.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001282.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001284.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001286.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001289.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001290.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001296.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001300.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001301.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001303.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001304.png,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001306.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001309.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001311.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001313.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001314.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001317.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001318.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001322.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001326.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001327.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001328.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001332.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001333.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001334.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001337.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001341.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001343.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001345.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001348.png,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001349.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001351.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001352.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001356.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001359.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001361.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001364.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001365.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001367.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001368.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001370.png,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
./PNGImages/001373.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001374.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001375.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001378.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001379.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001381.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001384.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001389.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001390.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001391.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001396.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001398.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001399.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001400.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001401.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001403.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001404.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001405.png,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001406.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001408.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001409.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001416.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001418.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001419.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001420.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001422.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001423.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001426.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001432.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001433.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001436.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001437.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001438.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001439.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001440.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001441.png,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]"
./PNGImages/001443.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001447.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001451.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001452.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001455.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001456.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001457.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001458.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001461.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001463.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001464.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001467.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001469.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001471.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001472.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001474.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001476.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001478.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001479.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001481.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001485.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001488.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001492.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001496.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001497.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001498.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001499.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001501.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001502.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001506.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001507.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001509.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001513.png,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001518.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001520.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001521.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001523.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001526.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001530.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001531.png,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001532.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001534.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001538.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001540.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001541.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001543.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001544.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001545.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001546.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001548.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001552.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001553.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001554.png,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001556.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001557.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001559.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001560.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001562.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001570.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001572.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001575.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001577.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001581.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001582.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001584.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001586.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001587.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001588.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001590.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001594.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001595.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001599.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001600.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001602.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001605.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001607.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001609.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001610.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001611.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001614.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001615.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001618.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001619.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001620.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001622.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001625.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001626.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001627.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001628.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001629.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001634.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001638.png,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
./PNGImages/001639.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001640.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001641.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001644.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001645.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001647.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001648.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001650.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001651.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001652.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001653.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001654.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001657.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001660.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001662.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001663.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001664.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001668.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001669.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001671.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001674.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001676.png,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
./PNGImages/001677.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001679.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001680.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001684.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001687.png,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001689.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001690.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001695.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001697.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001698.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001701.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001705.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001709.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001712.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001713.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001714.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001716.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001717.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001719.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001720.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001721.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001722.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001725.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001726.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001730.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001731.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001732.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001734.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001738.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001740.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001741.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001744.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001745.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001749.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001750.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001752.png,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001754.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001756.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001757.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001762.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001765.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001766.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001768.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001769.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/001771.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001773.png,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
./PNGImages/001776.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001778.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001779.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001780.png,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001781.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001783.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001785.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001788.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001790.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001791.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001794.png,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
./PNGImages/001795.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001796.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001798.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001799.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001804.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001805.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001808.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001810.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001812.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001813.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001814.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001815.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001816.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001817.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001822.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001825.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001828.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001830.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001833.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001835.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/001836.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001838.png,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001842.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001843.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001844.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001847.png,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001848.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001849.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001850.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001853.png,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
./PNGImages/001855.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001856.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001859.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001860.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001861.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001863.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001864.png,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001869.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001871.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001872.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001873.png,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
./PNGImages/001878.png,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
./PNGImages/001880.png,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
./PNGImages/001883.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001884.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001887.png,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
./PNGImages/001892.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001895.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
./PNGImages/001896.png,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
./PNGImages/001897.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
./PNGImages/001898.png,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
./PNGImages/001899.png,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
./PNGImages/001900.png,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
./PNGImages/001906.png,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
./PNGImages/001907.png,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
